user_id,text_transcript
CUST_539,Customer says: The service is update and question. I want a okay.
CUST_540,Customer says: The service is plan and question. I want a billing.
CUST_540,Customer says: The service is update and billing. I want a billing.
CUST_541,Customer says: The service is billing and update. I want a update.
CUST_541,Customer says: The service is update and update. I want a billing.
CUST_542,Customer says: The service is okay and okay. I want a update.
CUST_542,Customer says: The service is plan and question. I want a plan.
CUST_543,Customer says: The service is frustrated and expensive. I want a expensive.
CUST_543,Customer says: The service is cancel and dropped. I want a expensive.
CUST_544,Customer says: The service is update and okay. I want a update.
CUST_544,Customer says: The service is update and plan. I want a update.
CUST_545,Customer says: The service is question and update. I want a plan.
CUST_545,Customer says: The service is update and okay. I want a okay.
CUST_546,Customer says: The service is okay and billing. I want a okay.
CUST_546,Customer says: The service is okay and billing. I want a okay.
CUST_547,Customer says: The service is plan and okay. I want a okay.
CUST_547,Customer says: The service is billing and plan. I want a update.
CUST_548,Customer says: The service is question and plan. I want a update.
CUST_548,Customer says: The service is plan and update. I want a update.
CUST_549,Customer says: The service is plan and billing. I want a plan.
CUST_549,Customer says: The service is plan and update. I want a question.
CUST_550,Customer says: The service is update and okay. I want a plan.
CUST_550,Customer says: The service is plan and billing. I want a update.
CUST_551,Customer says: The service is billing and plan. I want a update.
CUST_551,Customer says: The service is update and okay. I want a okay.
CUST_552,Customer says: The service is question and okay. I want a update.
CUST_552,Customer says: The service is okay and question. I want a plan.
CUST_553,Customer says: The service is okay and update. I want a plan.
CUST_553,Customer says: The service is update and plan. I want a update.
CUST_554,Customer says: The service is okay and okay. I want a question.
CUST_554,Customer says: The service is plan and question. I want a billing.
CUST_555,Customer says: The service is okay and plan. I want a question.
CUST_555,Customer says: The service is question and billing. I want a question.
CUST_556,Customer says: The service is update and okay. I want a question.
CUST_556,Customer says: The service is question and billing. I want a update.
CUST_557,Customer says: The service is question and okay. I want a okay.
CUST_557,Customer says: The service is question and update. I want a okay.
CUST_558,Customer says: The service is okay and update. I want a update.
CUST_558,Customer says: The service is question and plan. I want a billing.
CUST_559,Customer says: The service is plan and plan. I want a okay.
CUST_559,Customer says: The service is update and okay. I want a billing.
CUST_560,Customer says: The service is question and billing. I want a okay.
CUST_560,Customer says: The service is okay and okay. I want a okay.
CUST_561,Customer says: The service is plan and question. I want a plan.
CUST_561,Customer says: The service is okay and update. I want a plan.
CUST_562,Customer says: The service is okay and okay. I want a question.
CUST_562,Customer says: The service is billing and plan. I want a plan.
CUST_563,Customer says: The service is plan and okay. I want a question.
CUST_563,Customer says: The service is okay and okay. I want a update.
CUST_564,Customer says: The service is question and plan. I want a billing.
CUST_564,Customer says: The service is plan and okay. I want a question.
CUST_565,Customer says: The service is question and question. I want a update.
CUST_565,Customer says: The service is plan and update. I want a billing.
CUST_566,Customer says: The service is okay and update. I want a update.
CUST_566,Customer says: The service is okay and question. I want a okay.
CUST_567,Customer says: The service is plan and okay. I want a question.
CUST_567,Customer says: The service is okay and update. I want a billing.
CUST_568,Customer says: The service is update and billing. I want a okay.
CUST_568,Customer says: The service is plan and okay. I want a question.
CUST_569,Customer says: The service is okay and billing. I want a update.
CUST_569,Customer says: The service is plan and okay. I want a okay.
CUST_570,Customer says: The service is update and plan. I want a okay.
CUST_570,Customer says: The service is okay and billing. I want a billing.
CUST_571,Customer says: The service is question and update. I want a plan.
CUST_571,Customer says: The service is okay and okay. I want a question.
CUST_572,Customer says: The service is okay and update. I want a question.
CUST_572,Customer says: The service is update and question. I want a okay.
CUST_573,Customer says: The service is question and billing. I want a plan.
CUST_573,Customer says: The service is okay and plan. I want a okay.
CUST_574,Customer says: The service is plan and billing. I want a plan.
CUST_574,Customer says: The service is question and plan. I want a okay.
CUST_575,Customer says: The service is update and plan. I want a plan.
CUST_575,Customer says: The service is plan and okay. I want a plan.
CUST_576,Customer says: The service is okay and okay. I want a update.
CUST_576,Customer says: The service is question and okay. I want a billing.
CUST_577,Customer says: The service is plan and billing. I want a plan.
CUST_577,Customer says: The service is update and okay. I want a question.
CUST_578,Customer says: The service is okay and plan. I want a question.
CUST_578,Customer says: The service is okay and question. I want a plan.
CUST_579,Customer says: The service is update and update. I want a okay.
CUST_579,Customer says: The service is billing and plan. I want a okay.
CUST_580,Customer says: The service is okay and update. I want a question.
CUST_580,Customer says: The service is plan and question. I want a plan.
CUST_581,Customer says: The service is billing and update. I want a billing.
CUST_581,Customer says: The service is okay and update. I want a okay.
CUST_582,Customer says: The service is billing and plan. I want a okay.
CUST_582,Customer says: The service is question and plan. I want a plan.
CUST_583,Customer says: The service is billing and billing. I want a update.
CUST_583,Customer says: The service is update and question. I want a plan.
CUST_584,Customer says: The service is question and question. I want a billing.
CUST_584,Customer says: The service is question and question. I want a okay.
CUST_585,Customer says: The service is update and update. I want a plan.
CUST_585,Customer says: The service is update and plan. I want a okay.
CUST_586,Customer says: The service is update and okay. I want a update.
CUST_586,Customer says: The service is update and okay. I want a question.
CUST_587,Customer says: The service is question and question. I want a question.
CUST_587,Customer says: The service is update and billing. I want a okay.
CUST_588,Customer says: The service is billing and billing. I want a plan.
CUST_588,Customer says: The service is question and update. I want a question.
CUST_589,Customer says: The service is question and billing. I want a plan.
CUST_589,Customer says: The service is question and okay. I want a okay.
CUST_590,Customer says: The service is question and billing. I want a billing.
CUST_590,Customer says: The service is update and plan. I want a billing.
CUST_591,Customer says: The service is update and okay. I want a okay.
CUST_591,Customer says: The service is okay and question. I want a plan.
CUST_592,Customer says: The service is update and plan. I want a question.
CUST_592,Customer says: The service is update and update. I want a billing.
CUST_593,Customer says: The service is plan and plan. I want a billing.
CUST_593,Customer says: The service is okay and question. I want a plan.
CUST_594,Customer says: The service is billing and update. I want a billing.
CUST_594,Customer says: The service is okay and question. I want a okay.
CUST_595,Customer says: The service is update and update. I want a update.
CUST_595,Customer says: The service is update and billing. I want a update.
CUST_596,Customer says: The service is update and billing. I want a update.
CUST_596,Customer says: The service is okay and okay. I want a plan.
CUST_597,Customer says: The service is okay and question. I want a question.
CUST_597,Customer says: The service is question and billing. I want a okay.
CUST_598,Customer says: The service is question and plan. I want a billing.
CUST_598,Customer says: The service is plan and okay. I want a update.
CUST_599,Customer says: The service is plan and update. I want a billing.
CUST_599,Customer says: The service is plan and plan. I want a billing.
CUST_600,Customer says: The service is slow and dropped. I want a cancel.
CUST_600,Customer says: The service is expensive and expensive. I want a slow.
CUST_601,Customer says: The service is billing and okay. I want a billing.
CUST_601,Customer says: The service is update and update. I want a update.
CUST_602,Customer says: The service is update and okay. I want a plan.
CUST_602,Customer says: The service is update and billing. I want a update.
CUST_603,Customer says: The service is okay and billing. I want a update.
CUST_603,Customer says: The service is plan and billing. I want a billing.
CUST_604,Customer says: The service is expensive and slow. I want a terrible.
CUST_604,Customer says: The service is slow and terrible. I want a expensive.
CUST_605,Customer says: The service is question and plan. I want a update.
CUST_605,Customer says: The service is okay and plan. I want a okay.
CUST_606,Customer says: The service is okay and update. I want a update.
CUST_606,Customer says: The service is question and billing. I want a plan.
CUST_607,Customer says: The service is update and plan. I want a okay.
CUST_607,Customer says: The service is billing and question. I want a plan.
CUST_608,Customer says: The service is billing and question. I want a plan.
CUST_608,Customer says: The service is billing and update. I want a plan.
CUST_609,Customer says: The service is billing and question. I want a billing.
CUST_609,Customer says: The service is update and plan. I want a plan.
CUST_610,Customer says: The service is plan and update. I want a question.
CUST_610,Customer says: The service is plan and question. I want a billing.
CUST_611,Customer says: The service is question and question. I want a plan.
CUST_611,Customer says: The service is okay and okay. I want a update.
CUST_612,Customer says: The service is update and okay. I want a billing.
CUST_612,Customer says: The service is plan and plan. I want a billing.
CUST_613,Customer says: The service is billing and okay. I want a update.
CUST_613,Customer says: The service is billing and update. I want a question.
CUST_614,Customer says: The service is plan and okay. I want a plan.
CUST_614,Customer says: The service is okay and question. I want a plan.
CUST_615,Customer says: The service is question and okay. I want a billing.
CUST_615,Customer says: The service is plan and question. I want a plan.
CUST_616,Customer says: The service is plan and plan. I want a update.
CUST_616,Customer says: The service is question and question. I want a plan.
CUST_617,Customer says: The service is billing and plan. I want a update.
CUST_617,Customer says: The service is okay and update. I want a billing.
CUST_618,Customer says: The service is plan and question. I want a plan.
CUST_618,Customer says: The service is billing and question. I want a update.
CUST_619,Customer says: The service is okay and okay. I want a plan.
CUST_619,Customer says: The service is update and billing. I want a okay.
CUST_620,Customer says: The service is update and plan. I want a question.
CUST_620,Customer says: The service is plan and plan. I want a update.
CUST_621,Customer says: The service is okay and update. I want a question.
CUST_621,Customer says: The service is update and billing. I want a plan.
CUST_622,Customer says: The service is okay and question. I want a plan.
CUST_622,Customer says: The service is update and billing. I want a update.
CUST_623,Customer says: The service is plan and question. I want a okay.
CUST_623,Customer says: The service is plan and question. I want a plan.
CUST_624,Customer says: The service is billing and update. I want a okay.
CUST_624,Customer says: The service is question and okay. I want a okay.
CUST_625,Customer says: The service is okay and question. I want a question.
CUST_625,Customer says: The service is okay and update. I want a plan.
CUST_626,Customer says: The service is okay and billing. I want a okay.
CUST_626,Customer says: The service is question and plan. I want a billing.
CUST_627,Customer says: The service is plan and plan. I want a billing.
CUST_627,Customer says: The service is okay and okay. I want a okay.
CUST_628,Customer says: The service is update and okay. I want a billing.
CUST_628,Customer says: The service is update and okay. I want a update.
CUST_629,Customer says: The service is billing and okay. I want a question.
CUST_629,Customer says: The service is billing and plan. I want a plan.
CUST_630,Customer says: The service is billing and plan. I want a billing.
CUST_630,Customer says: The service is question and billing. I want a okay.
CUST_631,Customer says: The service is okay and update. I want a plan.
CUST_631,Customer says: The service is plan and billing. I want a plan.
CUST_632,Customer says: The service is okay and question. I want a billing.
CUST_632,Customer says: The service is plan and okay. I want a update.
CUST_633,Customer says: The service is plan and question. I want a question.
CUST_633,Customer says: The service is plan and plan. I want a okay.
CUST_634,Customer says: The service is plan and update. I want a okay.
CUST_634,Customer says: The service is billing and update. I want a okay.
CUST_635,Customer says: The service is okay and question. I want a okay.
CUST_635,Customer says: The service is update and plan. I want a update.
CUST_636,Customer says: The service is frustrated and frustrated. I want a slow.
CUST_636,Customer says: The service is cancel and cancel. I want a cancel.
CUST_637,Customer says: The service is okay and question. I want a question.
CUST_637,Customer says: The service is plan and okay. I want a billing.
CUST_638,Customer says: The service is plan and okay. I want a question.
CUST_638,Customer says: The service is billing and plan. I want a billing.
CUST_639,Customer says: The service is okay and update. I want a billing.
CUST_639,Customer says: The service is billing and question. I want a okay.
CUST_640,Customer says: The service is billing and okay. I want a question.
CUST_640,Customer says: The service is okay and question. I want a question.
CUST_641,Customer says: The service is plan and okay. I want a update.
CUST_641,Customer says: The service is plan and question. I want a update.
CUST_642,Customer says: The service is billing and billing. I want a plan.
CUST_642,Customer says: The service is update and okay. I want a update.
CUST_643,Customer says: The service is plan and okay. I want a okay.
CUST_643,Customer says: The service is billing and update. I want a okay.
CUST_644,Customer says: The service is plan and billing. I want a okay.
CUST_644,Customer says: The service is update and billing. I want a update.
CUST_645,Customer says: The service is update and update. I want a billing.
CUST_645,Customer says: The service is okay and question. I want a okay.
CUST_646,Customer says: The service is billing and question. I want a question.
CUST_646,Customer says: The service is question and plan. I want a billing.
CUST_647,Customer says: The service is plan and question. I want a plan.
CUST_647,Customer says: The service is plan and billing. I want a update.
CUST_648,Customer says: The service is plan and plan. I want a question.
CUST_648,Customer says: The service is question and question. I want a okay.
CUST_649,Customer says: The service is plan and question. I want a billing.
CUST_649,Customer says: The service is okay and update. I want a plan.
CUST_650,Customer says: The service is plan and billing. I want a update.
CUST_650,Customer says: The service is update and okay. I want a plan.
CUST_651,Customer says: The service is question and billing. I want a billing.
CUST_651,Customer says: The service is billing and billing. I want a question.
CUST_652,Customer says: The service is question and okay. I want a plan.
CUST_652,Customer says: The service is question and okay. I want a update.
CUST_653,Customer says: The service is plan and question. I want a update.
CUST_653,Customer says: The service is okay and question. I want a question.
CUST_654,Customer says: The service is update and question. I want a billing.
CUST_654,Customer says: The service is question and plan. I want a update.
CUST_655,Customer says: The service is plan and okay. I want a plan.
CUST_655,Customer says: The service is billing and billing. I want a plan.
CUST_656,Customer says: The service is okay and question. I want a billing.
CUST_656,Customer says: The service is plan and plan. I want a plan.
CUST_657,Customer says: The service is question and update. I want a okay.
CUST_657,Customer says: The service is update and okay. I want a okay.
CUST_658,Customer says: The service is plan and billing. I want a plan.
CUST_658,Customer says: The service is question and okay. I want a billing.
CUST_659,Customer says: The service is okay and okay. I want a plan.
CUST_659,Customer says: The service is billing and billing. I want a okay.
CUST_660,Customer says: The service is billing and billing. I want a plan.
CUST_660,Customer says: The service is update and question. I want a update.
CUST_661,Customer says: The service is billing and okay. I want a question.
CUST_661,Customer says: The service is question and okay. I want a question.
CUST_662,Customer says: The service is okay and question. I want a update.
CUST_662,Customer says: The service is question and plan. I want a okay.
CUST_663,Customer says: The service is dropped and frustrated. I want a frustrated.
CUST_663,Customer says: The service is cancel and expensive. I want a dropped.
CUST_664,Customer says: The service is question and plan. I want a plan.
CUST_664,Customer says: The service is plan and okay. I want a plan.
CUST_665,Customer says: The service is okay and update. I want a question.
CUST_665,Customer says: The service is question and billing. I want a update.
CUST_666,Customer says: The service is plan and plan. I want a update.
CUST_666,Customer says: The service is plan and billing. I want a okay.
CUST_667,Customer says: The service is question and update. I want a question.
CUST_667,Customer says: The service is okay and update. I want a okay.
CUST_668,Customer says: The service is plan and plan. I want a plan.
CUST_668,Customer says: The service is okay and okay. I want a okay.
CUST_669,Customer says: The service is question and okay. I want a plan.
CUST_669,Customer says: The service is billing and okay. I want a billing.
CUST_670,Customer says: The service is plan and okay. I want a question.
CUST_670,Customer says: The service is question and billing. I want a question.
CUST_671,Customer says: The service is question and question. I want a plan.
CUST_671,Customer says: The service is question and update. I want a okay.
CUST_672,Customer says: The service is question and question. I want a question.
CUST_672,Customer says: The service is update and question. I want a question.
CUST_673,Customer says: The service is okay and update. I want a update.
CUST_673,Customer says: The service is question and update. I want a billing.
CUST_674,Customer says: The service is update and update. I want a update.
CUST_674,Customer says: The service is plan and plan. I want a plan.
CUST_675,Customer says: The service is update and billing. I want a update.
CUST_675,Customer says: The service is question and billing. I want a plan.
CUST_676,Customer says: The service is okay and billing. I want a plan.
CUST_676,Customer says: The service is billing and billing. I want a update.
CUST_677,Customer says: The service is question and okay. I want a plan.
CUST_677,Customer says: The service is billing and okay. I want a billing.
CUST_678,Customer says: The service is question and okay. I want a plan.
CUST_678,Customer says: The service is billing and question. I want a okay.
CUST_679,Customer says: The service is billing and billing. I want a plan.
CUST_679,Customer says: The service is question and update. I want a billing.
CUST_680,Customer says: The service is okay and plan. I want a plan.
CUST_680,Customer says: The service is billing and billing. I want a billing.
CUST_681,Customer says: The service is update and billing. I want a question.
CUST_681,Customer says: The service is okay and billing. I want a update.
CUST_682,Customer says: The service is okay and plan. I want a billing.
CUST_682,Customer says: The service is okay and plan. I want a update.
CUST_683,Customer says: The service is question and billing. I want a question.
CUST_683,Customer says: The service is update and okay. I want a okay.
CUST_684,Customer says: The service is update and update. I want a billing.
CUST_684,Customer says: The service is plan and question. I want a question.
CUST_685,Customer says: The service is okay and okay. I want a billing.
CUST_685,Customer says: The service is update and question. I want a billing.
CUST_686,Customer says: The service is okay and okay. I want a question.
CUST_686,Customer says: The service is okay and okay. I want a plan.
CUST_687,Customer says: The service is update and okay. I want a plan.
CUST_687,Customer says: The service is billing and okay. I want a billing.
CUST_688,Customer says: The service is okay and question. I want a plan.
CUST_688,Customer says: The service is plan and question. I want a update.
CUST_689,Customer says: The service is plan and billing. I want a plan.
CUST_689,Customer says: The service is update and billing. I want a billing.
CUST_690,Customer says: The service is question and okay. I want a question.
CUST_690,Customer says: The service is okay and question. I want a okay.
CUST_691,Customer says: The service is plan and billing. I want a okay.
CUST_691,Customer says: The service is plan and update. I want a question.
CUST_692,Customer says: The service is update and plan. I want a update.
CUST_692,Customer says: The service is update and plan. I want a billing.
CUST_693,Customer says: The service is okay and question. I want a okay.
CUST_693,Customer says: The service is question and okay. I want a update.
CUST_694,Customer says: The service is billing and update. I want a billing.
CUST_694,Customer says: The service is plan and question. I want a question.
CUST_695,Customer says: The service is plan and okay. I want a plan.
CUST_695,Customer says: The service is plan and billing. I want a plan.
CUST_696,Customer says: The service is question and update. I want a billing.
CUST_696,Customer says: The service is billing and okay. I want a update.
CUST_697,Customer says: The service is billing and plan. I want a billing.
CUST_697,Customer says: The service is billing and billing. I want a okay.
CUST_698,Customer says: The service is billing and billing. I want a okay.
CUST_698,Customer says: The service is update and question. I want a okay.
CUST_699,Customer says: The service is okay and billing. I want a billing.
CUST_699,Customer says: The service is question and billing. I want a plan.
CUST_700,Customer says: The service is billing and billing. I want a plan.
CUST_700,Customer says: The service is question and plan. I want a okay.
CUST_701,Customer says: The service is plan and update. I want a okay.
CUST_701,Customer says: The service is billing and okay. I want a question.
CUST_702,Customer says: The service is question and plan. I want a okay.
CUST_702,Customer says: The service is billing and question. I want a billing.
CUST_703,Customer says: The service is update and question. I want a plan.
CUST_703,Customer says: The service is update and okay. I want a billing.
CUST_704,Customer says: The service is question and update. I want a update.
CUST_704,Customer says: The service is question and okay. I want a okay.
CUST_705,Customer says: The service is plan and okay. I want a plan.
CUST_705,Customer says: The service is update and question. I want a okay.
CUST_706,Customer says: The service is plan and update. I want a okay.
CUST_706,Customer says: The service is billing and update. I want a okay.
CUST_707,Customer says: The service is update and question. I want a question.
CUST_707,Customer says: The service is question and billing. I want a question.
CUST_708,Customer says: The service is billing and question. I want a update.
CUST_708,Customer says: The service is okay and okay. I want a question.
CUST_709,Customer says: The service is okay and question. I want a question.
CUST_709,Customer says: The service is plan and plan. I want a plan.
CUST_710,Customer says: The service is billing and plan. I want a question.
CUST_710,Customer says: The service is update and plan. I want a plan.
CUST_711,Customer says: The service is update and question. I want a billing.
CUST_711,Customer says: The service is plan and update. I want a question.
CUST_712,Customer says: The service is okay and billing. I want a update.
CUST_712,Customer says: The service is update and update. I want a plan.
CUST_713,Customer says: The service is okay and billing. I want a question.
CUST_713,Customer says: The service is question and okay. I want a update.
CUST_714,Customer says: The service is update and update. I want a update.
CUST_714,Customer says: The service is update and okay. I want a plan.
CUST_715,Customer says: The service is billing and update. I want a plan.
CUST_715,Customer says: The service is question and okay. I want a plan.
CUST_716,Customer says: The service is update and update. I want a update.
CUST_716,Customer says: The service is plan and update. I want a plan.
CUST_717,Customer says: The service is update and question. I want a question.
CUST_717,Customer says: The service is billing and update. I want a update.
CUST_718,Customer says: The service is plan and plan. I want a update.
CUST_718,Customer says: The service is billing and update. I want a plan.
CUST_719,Customer says: The service is update and plan. I want a update.
CUST_719,Customer says: The service is okay and plan. I want a billing.
CUST_720,Customer says: The service is okay and update. I want a plan.
CUST_720,Customer says: The service is okay and billing. I want a plan.
CUST_721,Customer says: The service is okay and okay. I want a okay.
CUST_721,Customer says: The service is question and update. I want a plan.
CUST_722,Customer says: The service is plan and plan. I want a okay.
CUST_722,Customer says: The service is update and billing. I want a plan.
CUST_723,Customer says: The service is update and update. I want a question.
CUST_723,Customer says: The service is plan and okay. I want a update.
CUST_724,Customer says: The service is update and billing. I want a question.
CUST_724,Customer says: The service is update and update. I want a okay.
CUST_725,Customer says: The service is okay and billing. I want a billing.
CUST_725,Customer says: The service is billing and okay. I want a okay.
CUST_726,Customer says: The service is question and plan. I want a plan.
CUST_726,Customer says: The service is question and plan. I want a okay.
CUST_727,Customer says: The service is plan and okay. I want a question.
CUST_727,Customer says: The service is billing and question. I want a plan.
CUST_728,Customer says: The service is okay and plan. I want a plan.
CUST_728,Customer says: The service is billing and plan. I want a billing.
CUST_729,Customer says: The service is okay and okay. I want a billing.
CUST_729,Customer says: The service is question and okay. I want a question.
CUST_730,Customer says: The service is okay and okay. I want a update.
CUST_730,Customer says: The service is plan and plan. I want a question.
CUST_731,Customer says: The service is plan and question. I want a okay.
CUST_731,Customer says: The service is update and update. I want a okay.
CUST_732,Customer says: The service is billing and billing. I want a plan.
CUST_732,Customer says: The service is question and update. I want a plan.
CUST_733,Customer says: The service is okay and update. I want a question.
CUST_733,Customer says: The service is question and billing. I want a plan.
CUST_734,Customer says: The service is okay and update. I want a question.
CUST_734,Customer says: The service is update and okay. I want a update.
CUST_735,Customer says: The service is plan and billing. I want a update.
CUST_735,Customer says: The service is billing and okay. I want a billing.
CUST_736,Customer says: The service is update and update. I want a question.
CUST_736,Customer says: The service is update and billing. I want a question.
CUST_737,Customer says: The service is update and update. I want a okay.
CUST_737,Customer says: The service is question and okay. I want a okay.
CUST_738,Customer says: The service is okay and plan. I want a okay.
CUST_738,Customer says: The service is billing and update. I want a plan.
CUST_739,Customer says: The service is cancel and terrible. I want a dropped.
CUST_739,Customer says: The service is dropped and terrible. I want a slow.
CUST_740,Customer says: The service is update and update. I want a plan.
CUST_740,Customer says: The service is question and question. I want a okay.
CUST_741,Customer says: The service is update and update. I want a billing.
CUST_741,Customer says: The service is question and billing. I want a plan.
CUST_742,Customer says: The service is okay and billing. I want a question.
CUST_742,Customer says: The service is plan and update. I want a plan.
CUST_743,Customer says: The service is billing and question. I want a billing.
CUST_743,Customer says: The service is update and update. I want a question.
CUST_744,Customer says: The service is okay and plan. I want a plan.
CUST_744,Customer says: The service is update and billing. I want a billing.
CUST_745,Customer says: The service is okay and billing. I want a plan.
CUST_745,Customer says: The service is billing and okay. I want a plan.
CUST_746,Customer says: The service is billing and plan. I want a update.
CUST_746,Customer says: The service is update and update. I want a billing.
CUST_747,Customer says: The service is cancel and expensive. I want a dropped.
CUST_747,Customer says: The service is terrible and terrible. I want a dropped.
CUST_748,Customer says: The service is dropped and slow. I want a expensive.
CUST_748,Customer says: The service is terrible and cancel. I want a slow.
CUST_749,Customer says: The service is billing and okay. I want a okay.
CUST_749,Customer says: The service is okay and question. I want a update.
CUST_750,Customer says: The service is question and update. I want a question.
CUST_750,Customer says: The service is plan and update. I want a billing.
CUST_751,Customer says: The service is update and update. I want a update.
CUST_751,Customer says: The service is plan and question. I want a billing.
CUST_752,Customer says: The service is question and question. I want a okay.
CUST_752,Customer says: The service is plan and okay. I want a plan.
CUST_753,Customer says: The service is question and question. I want a plan.
CUST_753,Customer says: The service is question and question. I want a billing.
CUST_754,Customer says: The service is okay and okay. I want a okay.
CUST_754,Customer says: The service is update and billing. I want a okay.
CUST_755,Customer says: The service is cancel and slow. I want a dropped.
CUST_755,Customer says: The service is cancel and frustrated. I want a dropped.
CUST_756,Customer says: The service is okay and plan. I want a update.
CUST_756,Customer says: The service is okay and plan. I want a billing.
CUST_757,Customer says: The service is plan and billing. I want a okay.
CUST_757,Customer says: The service is billing and plan. I want a update.
CUST_758,Customer says: The service is question and question. I want a update.
CUST_758,Customer says: The service is question and okay. I want a okay.
CUST_759,Customer says: The service is plan and plan. I want a billing.
CUST_759,Customer says: The service is plan and okay. I want a plan.
CUST_760,Customer says: The service is question and billing. I want a billing.
CUST_760,Customer says: The service is okay and plan. I want a question.
CUST_761,Customer says: The service is plan and update. I want a plan.
CUST_761,Customer says: The service is okay and plan. I want a billing.
CUST_762,Customer says: The service is question and okay. I want a update.
CUST_762,Customer says: The service is question and question. I want a billing.
CUST_763,Customer says: The service is billing and billing. I want a okay.
CUST_763,Customer says: The service is plan and question. I want a plan.
CUST_764,Customer says: The service is plan and billing. I want a plan.
CUST_764,Customer says: The service is question and question. I want a update.
CUST_765,Customer says: The service is okay and plan. I want a okay.
CUST_765,Customer says: The service is okay and okay. I want a okay.
CUST_766,Customer says: The service is question and plan. I want a update.
CUST_766,Customer says: The service is okay and update. I want a question.
CUST_767,Customer says: The service is question and billing. I want a okay.
CUST_767,Customer says: The service is billing and update. I want a plan.
CUST_768,Customer says: The service is billing and question. I want a okay.
CUST_768,Customer says: The service is update and question. I want a plan.
CUST_769,Customer says: The service is okay and plan. I want a plan.
CUST_769,Customer says: The service is okay and okay. I want a plan.
CUST_770,Customer says: The service is update and okay. I want a question.
CUST_770,Customer says: The service is billing and update. I want a okay.
CUST_771,Customer says: The service is cancel and terrible. I want a slow.
CUST_771,Customer says: The service is frustrated and frustrated. I want a expensive.
CUST_772,Customer says: The service is question and okay. I want a billing.
CUST_772,Customer says: The service is question and update. I want a okay.
CUST_773,Customer says: The service is plan and update. I want a okay.
CUST_773,Customer says: The service is billing and question. I want a question.
CUST_774,Customer says: The service is okay and update. I want a plan.
CUST_774,Customer says: The service is billing and okay. I want a billing.
CUST_775,Customer says: The service is question and plan. I want a billing.
CUST_775,Customer says: The service is okay and plan. I want a update.
CUST_776,Customer says: The service is okay and billing. I want a plan.
CUST_776,Customer says: The service is okay and plan. I want a plan.
CUST_777,Customer says: The service is plan and billing. I want a okay.
CUST_777,Customer says: The service is question and question. I want a billing.
CUST_778,Customer says: The service is billing and plan. I want a okay.
CUST_778,Customer says: The service is okay and update. I want a update.
CUST_779,Customer says: The service is question and update. I want a update.
CUST_779,Customer says: The service is question and question. I want a update.
CUST_780,Customer says: The service is okay and update. I want a plan.
CUST_780,Customer says: The service is plan and plan. I want a billing.
CUST_781,Customer says: The service is plan and okay. I want a billing.
CUST_781,Customer says: The service is billing and plan. I want a update.
CUST_782,Customer says: The service is question and update. I want a update.
CUST_782,Customer says: The service is billing and billing. I want a billing.
CUST_783,Customer says: The service is okay and okay. I want a question.
CUST_783,Customer says: The service is billing and plan. I want a billing.
CUST_784,Customer says: The service is okay and billing. I want a okay.
CUST_784,Customer says: The service is billing and plan. I want a question.
CUST_785,Customer says: The service is plan and okay. I want a update.
CUST_785,Customer says: The service is plan and billing. I want a question.
CUST_786,Customer says: The service is billing and billing. I want a plan.
CUST_786,Customer says: The service is question and update. I want a billing.
CUST_787,Customer says: The service is question and update. I want a billing.
CUST_787,Customer says: The service is question and plan. I want a billing.
CUST_788,Customer says: The service is billing and question. I want a billing.
CUST_788,Customer says: The service is update and billing. I want a okay.
CUST_789,Customer says: The service is update and question. I want a update.
CUST_789,Customer says: The service is okay and okay. I want a billing.
CUST_790,Customer says: The service is billing and plan. I want a update.
CUST_790,Customer says: The service is plan and okay. I want a billing.
CUST_791,Customer says: The service is billing and billing. I want a question.
CUST_791,Customer says: The service is okay and billing. I want a okay.
CUST_792,Customer says: The service is billing and update. I want a okay.
CUST_792,Customer says: The service is plan and question. I want a plan.
CUST_793,Customer says: The service is okay and billing. I want a okay.
CUST_793,Customer says: The service is question and okay. I want a billing.
CUST_794,Customer says: The service is plan and update. I want a plan.
CUST_794,Customer says: The service is billing and billing. I want a question.
CUST_795,Customer says: The service is okay and okay. I want a plan.
CUST_795,Customer says: The service is update and update. I want a question.
CUST_796,Customer says: The service is billing and question. I want a okay.
CUST_796,Customer says: The service is billing and question. I want a plan.
CUST_797,Customer says: The service is okay and update. I want a question.
CUST_797,Customer says: The service is okay and okay. I want a update.
CUST_798,Customer says: The service is update and update. I want a question.
CUST_798,Customer says: The service is update and plan. I want a okay.
CUST_799,Customer says: The service is update and okay. I want a billing.
CUST_799,Customer says: The service is billing and update. I want a okay.
CUST_800,Customer says: The service is billing and update. I want a okay.
CUST_800,Customer says: The service is update and okay. I want a billing.
CUST_801,Customer says: The service is update and billing. I want a update.
CUST_801,Customer says: The service is question and billing. I want a billing.
CUST_802,Customer says: The service is plan and billing. I want a okay.
CUST_802,Customer says: The service is update and question. I want a okay.
CUST_803,Customer says: The service is okay and okay. I want a okay.
CUST_803,Customer says: The service is question and plan. I want a billing.
CUST_804,Customer says: The service is okay and billing. I want a billing.
CUST_804,Customer says: The service is okay and plan. I want a billing.
CUST_805,Customer says: The service is update and billing. I want a okay.
CUST_805,Customer says: The service is question and billing. I want a plan.
CUST_806,Customer says: The service is update and update. I want a question.
CUST_806,Customer says: The service is question and billing. I want a okay.
CUST_807,Customer says: The service is plan and update. I want a question.
CUST_807,Customer says: The service is plan and okay. I want a update.
